dataset,embedding_dim,epsilon,contaminated_percentage,train_test_split_rate,error,violated_constraints,use_additive_weights
RANDOM_DATASET,1,0.125,0.0,0.3,0.0558868349566024,37856
RANDOM_DATASET,2,0.125,0.0,0.3,0.047306698469489164,36849
RANDOM_DATASET,1,0.125,0.0,0.3,0.06590094766098517,41651
RANDOM_DATASET,2,0.125,0.0,0.3,0.05481699762247597,40453
RANDOM_DATASET,1,0.125,0.1,0.3,0.08746558758167766,45749
RANDOM_DATASET,2,0.125,0.1,0.3,0.08448041394407775,45460
RANDOM_DATASET,1,0.125,0.15,0.3,0.11041325627234157,44778
RANDOM_DATASET,2,0.125,0.15,0.3,0.10443323422309825,44107
RANDOM_DATASET,1,0.125,0.2,0.3,0.12485838053982005,47421
RANDOM_DATASET,2,0.125,0.2,0.3,0.12069310229923359,46809
RANDOM_DATASET,1,0.125,0.25,0.3,0.14291905587411655,49901
RANDOM_DATASET,2,0.125,0.25,0.3,0.1401853580477397,49424
RANDOM_DATASET,1,0.1111111111111111,0.0,0.3,0.061161670235546035,41287
RANDOM_DATASET,2,0.1111111111111111,0.0,0.3,0.048782119914346896,40012
RANDOM_DATASET,1,0.1111111111111111,0.1,0.3,0.10030709660190934,44230
RANDOM_DATASET,2,0.1111111111111111,0.1,0.3,0.09126109887175379,43259
RANDOM_DATASET,1,0.1111111111111111,0.15,0.3,0.10658212560386474,49014
RANDOM_DATASET,2,0.1111111111111111,0.15,0.3,0.100979602791197,48280
RANDOM_DATASET,1,0.1111111111111111,0.2,0.3,0.139629567829134,44419
RANDOM_DATASET,2,0.1111111111111111,0.2,0.3,0.13429000500584015,43706
RANDOM_DATASET,1,0.1111111111111111,0.25,0.3,0.1422810291961072,49691
RANDOM_DATASET,2,0.1111111111111111,0.25,0.3,0.14028129582722304,49154
RANDOM_DATASET,1,0.125,0.0,0.5,0.059271430288943217,31939
RANDOM_DATASET,2,0.125,0.0,0.5,0.05071534484831483,31332
RANDOM_DATASET,1,0.125,0.1,0.5,0.08588883324987481,33287
RANDOM_DATASET,2,0.125,0.1,0.5,0.08170255383074612,32842
RANDOM_DATASET,1,0.125,0.15,0.5,0.10665414810523582,33456
RANDOM_DATASET,2,0.125,0.15,0.5,0.10030164406000919,32866
RANDOM_DATASET,1,0.125,0.2,0.5,0.13328781976627443,34234
RANDOM_DATASET,2,0.125,0.2,0.5,0.1290309626119433,33658
RANDOM_DATASET,1,0.125,0.25,0.5,0.12988521864545982,36119
RANDOM_DATASET,2,0.125,0.25,0.5,0.12776186374471665,35821
RANDOM_DATASET,1,0.1111111111111111,0.0,0.5,0.06968773800456969,32053
RANDOM_DATASET,2,0.1111111111111111,0.0,0.5,0.05774241391750511,31229
RANDOM_DATASET,1,0.1111111111111111,0.1,0.5,0.08701036693765855,34359
RANDOM_DATASET,2,0.1111111111111111,0.1,0.5,0.08049857179953258,33927
RANDOM_DATASET,1,0.1111111111111111,0.15,0.5,0.10764684597756603,32047
RANDOM_DATASET,2,0.1111111111111111,0.15,0.5,0.10362642222490251,31688
RANDOM_DATASET,1,0.1111111111111111,0.2,0.5,0.11774808779182394,34804
RANDOM_DATASET,2,0.1111111111111111,0.2,0.5,0.11439298624008946,34515
RANDOM_DATASET,1,0.1111111111111111,0.25,0.5,0.13809134260460104,35879
RANDOM_DATASET,2,0.1111111111111111,0.25,0.5,0.13567708852930027,35605
MNIST_DATASET,1,0.125,0.1,0.3,0.1002107234839616,44488
MNIST_DATASET,2,0.125,0.1,0.3,0.09238385122253069,43583
MNIST_DATASET,1,0.125,0.15,0.3,0.10970111871764902,45207
MNIST_DATASET,2,0.125,0.15,0.3,0.10415762230756387,44528
MNIST_DATASET,1,0.125,0.2,0.3,0.13154134963617636,47301
MNIST_DATASET,2,0.125,0.2,0.3,0.12562713891750008,46628
MNIST_DATASET,1,0.125,0.25,0.3,0.1477348434377082,47903
MNIST_DATASET,2,0.125,0.25,0.3,0.14516988674217188,47421
MNIST_DATASET,1,0.1111111111111111,0.0,0.3,0.07273635153129161,44981
MNIST_DATASET,2,0.1111111111111111,0.0,0.3,0.06155126498002663,43974
MNIST_DATASET,1,0.1111111111111111,0.1,0.3,0.10090987011274477,43768
MNIST_DATASET,2,0.1111111111111111,0.1,0.3,0.09072328080701524,42782
MNIST_DATASET,1,0.1111111111111111,0.15,0.3,0.1172775220882185,43975
MNIST_DATASET,2,0.1111111111111111,0.15,0.3,0.11096180333926832,43246
MNIST_DATASET,1,0.1111111111111111,0.2,0.3,0.12526404023470242,47628
MNIST_DATASET,2,0.1111111111111111,0.2,0.3,0.12006705783738475,47121
MNIST_DATASET,1,0.1111111111111111,0.25,0.3,0.13014832472520196,51006
MNIST_DATASET,2,0.1111111111111111,0.25,0.3,0.12832737385776719,50654
MNIST_DATASET,1,0.125,0.0,0.5,0.05595834167834969,31783
MNIST_DATASET,2,0.125,0.0,0.5,0.04844782695774084,31187
MNIST_DATASET,1,0.125,0.1,0.5,0.0967838653580923,32536
MNIST_DATASET,2,0.125,0.1,0.5,0.0882488156869016,31831
MNIST_DATASET,1,0.125,0.15,0.5,0.11613758207336908,31273
MNIST_DATASET,2,0.125,0.15,0.5,0.11095717125474369,30877
MNIST_DATASET,1,0.125,0.2,0.5,0.11840558046836074,34682
MNIST_DATASET,2,0.125,0.2,0.5,0.11418036870951669,34333
MNIST_DATASET,1,0.125,0.25,0.5,0.11668560266299906,37785
MNIST_DATASET,2,0.125,0.25,0.5,0.11556937551077359,37590
MNIST_DATASET,1,0.1111111111111111,0.0,0.5,0.06254007694773966,33031
MNIST_DATASET,2,0.1111111111111111,0.0,0.5,0.05177941647964091,32256
MNIST_DATASET,1,0.1111111111111111,0.1,0.5,0.08562929244529628,32637
MNIST_DATASET,2,0.1111111111111111,0.1,0.5,0.08165628493850823,32382
MNIST_DATASET,1,0.1111111111111111,0.15,0.5,0.09728883626658104,36380
MNIST_DATASET,2,0.1111111111111111,0.15,0.5,0.09397764443820111,36104
MNIST_DATASET,1,0.1111111111111111,0.2,0.5,0.1311537540892045,33396
MNIST_DATASET,2,0.1111111111111111,0.2,0.5,0.12658581345248543,32964
MNIST_DATASET,1,0.1111111111111111,0.25,0.5,0.13317288407541114,36286
MNIST_DATASET,2,0.1111111111111111,0.25,0.5,0.13208985158443642,36037
MNIST_DATASET,1,0.125,0.0,0.3,0.054415402099070795,39329
MNIST_DATASET,2,0.125,0.0,0.3,0.04508991242730129,38280
MNIST_DATASET,1,0.125,0.0,0.3,0.06160348786900523,41184
MNIST_DATASET,2,0.125,0.0,0.3,0.05348287682630545,40353
MNIST_DATASET,1,0.125,0.0,0.3,0.06294082085040639,39962
MNIST_DATASET,2,0.125,0.0,0.3,0.05118559817290253,38672
MNIST_DATASET,1,0.125,0.0,0.3,0.0634322132870633,37644
MNIST_DATASET,2,0.125,0.0,0.3,0.04875037538790083,36249
MNIST_DATASET,1,0.125,0.0,0.3,0.06644662265786491,39483
MNIST_DATASET,2,0.125,0.0,0.3,0.053744082149763284,38292
MNIST_DATASET,1,0.125,0.1,0.3,0.09131581583252646,44049
MNIST_DATASET,2,0.125,0.1,0.3,0.08383693365830858,43127
MNIST_DATASET,1,0.125,0.1,0.3,0.09167443098629043,45065
MNIST_DATASET,2,0.125,0.1,0.3,0.08631705044589379,44362
MNIST_DATASET,1,0.125,0.1,0.3,0.10521768029245597,43350
MNIST_DATASET,2,0.125,0.1,0.3,0.09591226321036889,42306
MNIST_DATASET,1,0.125,0.1,0.3,0.1006411112595165,45001
MNIST_DATASET,2,0.125,0.1,0.3,0.09232669961266195,44078
MNIST_DATASET,1,0.125,0.1,0.3,0.11167427497314715,42618
MNIST_DATASET,2,0.125,0.1,0.3,0.10486036519871106,41627
MNIST_DATASET,1,0.125,0.15,0.3,0.10970393637639511,47238
MNIST_DATASET,2,0.125,0.15,0.3,0.10582770834725656,46798
MNIST_DATASET,1,0.125,0.15,0.3,0.12502476064707824,45777
MNIST_DATASET,2,0.125,0.15,0.3,0.11762958071970947,44933
MNIST_DATASET,1,0.125,0.15,0.3,0.11782810879528956,44547
MNIST_DATASET,2,0.125,0.15,0.3,0.10906292864072797,43587
MNIST_DATASET,1,0.125,0.15,0.3,0.12131825611261216,44105
MNIST_DATASET,2,0.125,0.15,0.3,0.11541412321958705,43372
MNIST_DATASET,1,0.125,0.15,0.3,0.11636314943760043,42484
MNIST_DATASET,2,0.125,0.15,0.3,0.11271424745581146,41921
MNIST_DATASET,1,0.125,0.2,0.3,0.12917617066952905,46320
MNIST_DATASET,2,0.125,0.2,0.3,0.12833758218167182,45834
MNIST_DATASET,1,0.125,0.2,0.3,0.13010727376668796,47623
MNIST_DATASET,2,0.125,0.2,0.3,0.12476039950230353,46909
MNIST_DATASET,1,0.125,0.2,0.3,0.14216160336145664,45858
MNIST_DATASET,2,0.125,0.2,0.3,0.13742621802781205,45222
MNIST_DATASET,1,0.125,0.2,0.3,0.11911218238425228,48629
MNIST_DATASET,2,0.125,0.2,0.3,0.11462622610558736,48054
MNIST_DATASET,1,0.125,0.2,0.3,0.12929454496984238,46318
MNIST_DATASET,2,0.125,0.2,0.3,0.12756173148055583,45755
MNIST_DATASET,1,0.125,0.25,0.3,0.15882922270800653,45830
MNIST_DATASET,2,0.125,0.25,0.3,0.15642625905283183,45352
MNIST_DATASET,1,0.125,0.25,0.3,0.15134970157352143,48196
MNIST_DATASET,2,0.125,0.25,0.3,0.14870455778621813,47624
MNIST_DATASET,1,0.125,0.25,0.3,0.14957377915813125,49488
MNIST_DATASET,2,0.125,0.25,0.3,0.14762439701315008,49023
MNIST_DATASET,1,0.125,0.25,0.3,0.1395279255319149,49396
MNIST_DATASET,2,0.125,0.25,0.3,0.1359375,49022
MNIST_DATASET,1,0.125,0.25,0.3,0.13397968300188612,50693
MNIST_DATASET,2,0.125,0.25,0.3,0.13126633797690349,50322
MNIST_DATASET,1,0.1111111111111111,0.0,0.3,0.06427145708582835,43832
MNIST_DATASET,2,0.1111111111111111,0.0,0.3,0.055854956753160344,42916
MNIST_DATASET,1,0.1111111111111111,0.0,0.3,0.05558501823002983,44951
MNIST_DATASET,2,0.1111111111111111,0.0,0.3,0.04859131587669871,44382
MNIST_DATASET,1,0.1111111111111111,0.0,0.3,0.06657332399906657,39059
MNIST_DATASET,2,0.1111111111111111,0.0,0.3,0.05300530053005301,37812
MNIST_DATASET,1,0.1111111111111111,0.0,0.3,0.06648448695304429,39878
MNIST_DATASET,2,0.1111111111111111,0.0,0.3,0.05315426400506548,38668
MNIST_DATASET,1,0.1111111111111111,0.0,0.3,0.058162656591767746,40306
MNIST_DATASET,2,0.1111111111111111,0.0,0.3,0.048054616557300985,39222
MNIST_DATASET,1,0.1111111111111111,0.1,0.3,0.09552308669631214,43378
MNIST_DATASET,2,0.1111111111111111,0.1,0.3,0.08756561570095958,42626
MNIST_DATASET,1,0.1111111111111111,0.1,0.3,0.10232000798854975,44955
MNIST_DATASET,2,0.1111111111111111,0.1,0.3,0.09256732017441667,44039
MNIST_DATASET,1,0.1111111111111111,0.1,0.3,0.10722975900803307,44437
MNIST_DATASET,2,0.1111111111111111,0.1,0.3,0.100763307889737,43710
MNIST_DATASET,1,0.1111111111111111,0.1,0.3,0.10055622570700978,42499
MNIST_DATASET,2,0.1111111111111111,0.1,0.3,0.09207880981101729,41526
MNIST_DATASET,1,0.1111111111111111,0.1,0.3,0.10124826629680998,41805
MNIST_DATASET,2,0.1111111111111111,0.1,0.3,0.09352090350703388,41064
MNIST_DATASET,1,0.1111111111111111,0.15,0.3,0.10943003790801435,48283
MNIST_DATASET,2,0.1111111111111111,0.15,0.3,0.10530376731859506,47847
MNIST_DATASET,1,0.1111111111111111,0.15,0.3,0.11817295734883877,42726
MNIST_DATASET,2,0.1111111111111111,0.15,0.3,0.11091318522501932,42038
MNIST_DATASET,1,0.1111111111111111,0.15,0.3,0.10600895662054675,48105
MNIST_DATASET,2,0.1111111111111111,0.15,0.3,0.10122986431388276,47641
MNIST_DATASET,1,0.1111111111111111,0.15,0.3,0.12408247697851328,45915
MNIST_DATASET,2,0.1111111111111111,0.15,0.3,0.11647537701855065,45122
MNIST_DATASET,1,0.1111111111111111,0.15,0.3,0.12350051792695559,45216
MNIST_DATASET,2,0.1111111111111111,0.15,0.3,0.1171517358906673,44438
MNIST_DATASET,1,0.1111111111111111,0.2,0.3,0.11857047428189713,49030
MNIST_DATASET,2,0.1111111111111111,0.2,0.3,0.11529726118904475,48553
MNIST_DATASET,1,0.1111111111111111,0.2,0.3,0.130316923797731,45739
MNIST_DATASET,2,0.1111111111111111,0.2,0.3,0.12610019744988454,45064
MNIST_DATASET,1,0.1111111111111111,0.2,0.3,0.13686563678222283,46849
MNIST_DATASET,2,0.1111111111111111,0.2,0.3,0.13176070201194487,46195
MNIST_DATASET,1,0.1111111111111111,0.2,0.3,0.1293655509341784,48936
MNIST_DATASET,2,0.1111111111111111,0.2,0.3,0.1246781540899188,48317
MNIST_DATASET,1,0.1111111111111111,0.2,0.3,0.1276906723359022,45743
MNIST_DATASET,2,0.1111111111111111,0.2,0.3,0.12284081849588095,45067
MNIST_DATASET,1,0.1111111111111111,0.25,0.3,0.14001530221882172,50650
MNIST_DATASET,2,0.1111111111111111,0.25,0.3,0.1350254482552144,50088
MNIST_DATASET,1,0.1111111111111111,0.25,0.3,0.1486838588989845,47783
MNIST_DATASET,2,0.1111111111111111,0.25,0.3,0.14928514163548903,47518
MNIST_DATASET,1,0.1111111111111111,0.25,0.3,0.15466320380914328,47015
MNIST_DATASET,2,0.1111111111111111,0.25,0.3,0.1501348516631705,46355
MNIST_DATASET,1,0.1111111111111111,0.25,0.3,0.14962221633085895,48446
MNIST_DATASET,2,0.1111111111111111,0.25,0.3,0.1448170731707317,47811
MNIST_DATASET,1,0.1111111111111111,0.25,0.3,0.1468672352427641,48249
MNIST_DATASET,2,0.1111111111111111,0.25,0.3,0.1441138942985696,47654
MNIST_DATASET,1,0.125,0.0,0.5,0.05040314493160576,30409
MNIST_DATASET,2,0.125,0.0,0.5,0.04215973364354768,29801
MNIST_DATASET,1,0.125,0.0,0.5,0.05649199098362291,29332
MNIST_DATASET,2,0.125,0.0,0.5,0.04611916778041531,28673
MNIST_DATASET,1,0.125,0.0,0.5,0.06200413762628799,30560
MNIST_DATASET,2,0.125,0.0,0.5,0.04842629602104967,29562
MNIST_DATASET,1,0.125,0.0,0.5,0.05226883391099956,30738
MNIST_DATASET,2,0.125,0.0,0.5,0.045655551571650535,30216
MNIST_DATASET,1,0.125,0.0,0.5,0.05811084588690751,32292
MNIST_DATASET,2,0.125,0.0,0.5,0.05225362565943875,31860
MNIST_DATASET,1,0.125,0.1,0.5,0.08272136068034017,34845
MNIST_DATASET,2,0.125,0.1,0.5,0.07687843921960981,34453
MNIST_DATASET,1,0.125,0.1,0.5,0.09105409015690731,32893
MNIST_DATASET,2,0.125,0.1,0.5,0.08359750383794884,32245
MNIST_DATASET,1,0.125,0.1,0.5,0.0889432720853727,33440
MNIST_DATASET,2,0.125,0.1,0.5,0.08300569686271363,32955
MNIST_DATASET,1,0.125,0.1,0.5,0.08140369056633853,33686
MNIST_DATASET,2,0.125,0.1,0.5,0.07540552389302937,33285
MNIST_DATASET,1,0.125,0.1,0.5,0.09186325469812075,32542
MNIST_DATASET,2,0.125,0.1,0.5,0.08550579768092763,32079
MNIST_DATASET,1,0.125,0.15,0.5,0.09140020731999043,36704
MNIST_DATASET,2,0.125,0.15,0.5,0.08850968822262978,36451
MNIST_DATASET,1,0.125,0.15,0.5,0.10477326968973746,34628
MNIST_DATASET,2,0.125,0.15,0.5,0.10224741447891805,34317
MNIST_DATASET,1,0.125,0.15,0.5,0.09774556842591292,35602
MNIST_DATASET,2,0.125,0.15,0.5,0.09445325517435207,35290
MNIST_DATASET,1,0.125,0.15,0.5,0.08422845691382766,35970
MNIST_DATASET,2,0.125,0.15,0.5,0.08056112224448898,35676
MNIST_DATASET,1,0.125,0.15,0.5,0.10465418876989291,33292
MNIST_DATASET,2,0.125,0.15,0.5,0.09960964868381543,32884
MNIST_DATASET,1,0.125,0.2,0.5,0.11760236724248241,36943
MNIST_DATASET,2,0.125,0.2,0.5,0.11732245681381957,36697
MNIST_DATASET,1,0.125,0.2,0.5,0.11941046721475837,37448
MNIST_DATASET,2,0.125,0.2,0.5,0.11562061359534791,37103
MNIST_DATASET,1,0.125,0.2,0.5,0.11663571556940035,35650
MNIST_DATASET,2,0.125,0.2,0.5,0.11499830268176281,35356
MNIST_DATASET,1,0.125,0.2,0.5,0.10541795046216638,36327
MNIST_DATASET,2,0.125,0.2,0.5,0.10319715097435077,36133
MNIST_DATASET,1,0.125,0.2,0.5,0.1248304205570186,35355
MNIST_DATASET,2,0.125,0.2,0.5,0.12427180592131513,35108
MNIST_DATASET,1,0.125,0.25,0.5,0.11611899203926498,38149
MNIST_DATASET,2,0.125,0.25,0.5,0.11444304782426527,37917
MNIST_DATASET,1,0.125,0.25,0.5,0.13718981823998722,35341
MNIST_DATASET,2,0.125,0.25,0.5,0.13543020535482195,34944
MNIST_DATASET,1,0.125,0.25,0.5,0.12541194798969382,36510
MNIST_DATASET,2,0.125,0.25,0.5,0.12251582878942217,36218
MNIST_DATASET,1,0.125,0.25,0.5,0.1403002883563687,34581
MNIST_DATASET,2,0.125,0.25,0.5,0.13670080540916774,34139
MNIST_DATASET,1,0.125,0.25,0.5,0.1253924136689928,36998
MNIST_DATASET,2,0.125,0.25,0.5,0.12315290636060067,36787
MNIST_DATASET,1,0.1111111111111111,0.0,0.5,0.053083388233415185,31289
MNIST_DATASET,2,0.1111111111111111,0.0,0.5,0.046615160408057334,30832
MNIST_DATASET,1,0.1111111111111111,0.0,0.5,0.04989592506604756,30494
MNIST_DATASET,2,0.1111111111111111,0.0,0.5,0.04253062204787447,29963
MNIST_DATASET,1,0.1111111111111111,0.0,0.5,0.06057878842423151,29707
MNIST_DATASET,2,0.1111111111111111,0.0,0.5,0.05129897402051959,28923
MNIST_DATASET,1,0.1111111111111111,0.0,0.5,0.05351752264049099,29701
MNIST_DATASET,2,0.1111111111111111,0.0,0.5,0.04232222466564043,28940
MNIST_DATASET,1,0.1111111111111111,0.0,0.5,0.06483562379427617,30693
